player_id,player_name,team_abbr,game_id,game_date,opponent,pts,fga,fta,scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1b_events,C1b_pts,C2_events,C2_pts,C3_events,C3_pts,C4_events,C4_pts,C5_events,C5_pts,C6a_events,C6a_pts,C6b_events,C6b_pts,C6c_events,C6c_pts,C6d_events,C6d_pts,C6e_events,C6e_pts,C6f_events,C6f_pts
1889,Andre Miller,CLE,200110300CLE,"Oct 30, 2001",BOS,9,12,2,13,34.62,34.94,-0.32,12,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Antoine Walker,BOS,200110300CLE,"Oct 30, 2001",CLE,23,20,8,24,41.07,48.89,-7.82,12,4,8,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2036,Chris Mihm,BOS,200110300CLE,"Oct 30, 2001",CLE,6,7,0,7,42.86,42.86,0.0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,Tony Battie,BOS,200110300CLE,"Oct 30, 2001",CLE,6,3,2,4,75.0,77.32,-2.32,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1720,Michael Doleac,CLE,200110300CLE,"Oct 30, 2001",BOS,2,3,2,4,25.0,25.77,-0.77,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,Paul Pierce,BOS,200110300CLE,"Oct 30, 2001",CLE,29,20,4,22,61.7,66.64,-4.94,17,20,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
441,Lamond Murray,CLE,200110300CLE,"Oct 30, 2001",BOS,6,6,1,6,42.86,46.58,-3.72,4,4,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Eric Williams,BOS,200110300CLE,"Oct 30, 2001",CLE,7,7,4,9,38.89,39.95,-1.06,7,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Wesley Person,CLE,200110300CLE,"Oct 30, 2001",BOS,13,16,0,16,36.11,40.62,-4.51,12,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Kenny Anderson,BOS,200110300CLE,"Oct 30, 2001",CLE,7,4,3,6,58.33,65.79,-7.46,3,4,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
958,Vitaly Potapenko,BOS,200110300CLE,"Oct 30, 2001",CLE,8,4,4,6,66.67,69.44,-2.77,4,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1730,Brian Skinner,CLE,200110300CLE,"Oct 30, 2001",BOS,6,4,0,4,75.0,75.0,0.0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,Joe Johnson,BOS,200110300CLE,"Oct 30, 2001",CLE,10,10,0,10,45.45,50.0,-4.55,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,Milt Palacio,BOS,200110300CLE,"Oct 30, 2001",CLE,8,5,2,6,53.33,68.03,-14.7,2,0,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,Jumaine Jones,CLE,200110300CLE,"Oct 30, 2001",BOS,12,11,0,11,52.17,54.55,-2.38,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Bryant Stith,CLE,200110300CLE,"Oct 30, 2001",BOS,4,6,0,6,26.67,33.33,-6.66,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
