player_id,player_name,team_abbr,game_id,game_date,opponent,pts,fga,fta,scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1b_events,C1b_pts,C2_events,C2_pts,C3_events,C3_pts,C4_events,C4_pts,C5_events,C5_pts,C6a_events,C6a_pts,C6b_events,C6b_pts,C6c_events,C6c_pts,C6d_events,C6d_pts,C6e_events,C6e_pts,C6f_events,C6f_pts
23,Dennis Rodman,CHI,199611010BOS,"Nov 1, 1996",BOS,13,8,1,8,76.47,77.01,-0.54,7,10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Pervis Ellison,CHI,199611010BOS,"Nov 1, 1996",BOS,7,4,5,6,53.85,56.45,-2.6,3,2,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,David Wesley,BOS,199611010BOS,"Nov 1, 1996",CHI,19,16,2,17,50.0,56.28,-6.28,12,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
893,Michael Jordan,CHI,199611010BOS,"Nov 1, 1996",BOS,30,22,13,28,48.39,54.11,-5.72,15,16,5,0,4,7,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,2
677,Eric Williams,BOS,199611010BOS,"Nov 1, 1996",CHI,14,13,3,13,48.28,48.88,-0.6,10,6,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Scottie Pippen,CHI,199611010BOS,"Nov 1, 1996",BOS,18,17,2,18,46.15,50.34,-4.19,14,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26,Luc Longley,CHI,199611010BOS,"Nov 1, 1996",BOS,4,3,0,3,66.67,66.67,0.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Antoine Walker,CHI,199611010BOS,"Nov 1, 1996",BOS,12,12,4,14,38.71,43.6,-4.89,9,8,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Ron Harper,CHI,199611010BOS,"Nov 1, 1996",BOS,7,4,2,5,63.64,71.72,-8.08,3,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Rick Fox,BOS,199611010BOS,"Nov 1, 1996",CHI,10,14,1,15,29.41,34.63,-5.22,9,4,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
389,Toni Kukoc,CHI,199611010BOS,"Nov 1, 1996",BOS,20,11,10,15,57.14,64.94,-7.8,6,8,3,0,2,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4
783,Frank Brickowski,BOS,199611010BOS,"Nov 1, 1996",CHI,3,3,2,4,30.0,38.66,-8.66,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Dana Barros,BOS,199611010BOS,"Nov 1, 1996",CHI,24,15,4,17,63.16,71.6,-8.44,11,14,4,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
103,Todd Day,BOS,199611010BOS,"Nov 1, 1996",CHI,9,7,2,8,50.0,57.11,-7.11,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
82,Bill Wennington,CHI,199611010BOS,"Nov 1, 1996",BOS,4,3,2,4,50.0,51.55,-1.55,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
753,Randy Brown,CHI,199611010BOS,"Nov 1, 1996",BOS,4,2,0,2,100.0,100.0,0.0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Jud Buechler,CHI,199611010BOS,"Nov 1, 1996",BOS,0,1,0,1,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Dickey Simpkins,CHI,199611010BOS,"Nov 1, 1996",BOS,1,0,2,1,50.0,56.82,-6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
305,Robert Parish,CHI,199611010BOS,"Nov 1, 1996",BOS,6,3,0,3,100.0,100.0,0.0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Loren Meyer,DAL,199611010DEN,"Nov 1, 1996",DEN,6,7,2,8,37.5,38.07,-0.57,7,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,Jason Kidd,DAL,199611010DEN,"Nov 1, 1996",DEN,7,11,0,11,26.92,31.82,-4.9,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,Ervin Johnson,DEN,199611010DEN,"Nov 1, 1996",DAL,9,8,4,10,45.0,46.11,-1.11,8,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107,Dale Ellis,DEN,199611010DEN,"Nov 1, 1996",DAL,6,9,4,11,26.09,27.88,-1.79,8,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45,George McCloud,DAL,199611010DEN,"Nov 1, 1996",DEN,16,14,3,16,44.44,52.22,-7.78,9,10,5,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
111,LaPhonso Ellis,DEN,199611010DEN,"Nov 1, 1996",DAL,21,16,16,23,42.0,45.57,-3.57,12,6,2,0,4,4,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6
