player_id,player_name,team_abbr,game_id,game_date,opponent,pts,fga,fta,scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1b_events,C1b_pts,C2_events,C2_pts,C3_events,C3_pts,C4_events,C4_pts,C5_events,C5_pts,C6a_events,C6a_pts,C6b_events,C6b_pts,C6c_events,C6c_pts,C6d_events,C6d_pts,C6e_events,C6e_pts,C6f_events,C6f_pts
200765,Rajon Rondo,CLE,200810280BOS,"Oct 28, 2008",BOS,14,5,10,10,70.0,74.47,-4.47,5,8,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2753,Delonte West,CLE,200810280BOS,"Oct 28, 2008",BOS,6,4,2,5,54.55,61.48,-6.93,3,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Kevin Garnett,BOS,200810280BOS,"Oct 28, 2008",CLE,11,15,4,17,32.35,32.82,-0.47,15,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2544,LeBron James,CLE,200810280BOS,"Oct 28, 2008",BOS,22,21,8,25,40.74,44.86,-4.12,17,18,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1718,Paul Pierce,BOS,200810280BOS,"Oct 28, 2008",CLE,27,19,8,22,54.0,59.95,-5.95,13,12,4,6,1,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2
951,Ray Allen,BOS,200810280BOS,"Oct 28, 2008",CLE,8,9,4,11,30.77,37.17,-6.4,5,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
980,Zydrunas Ilgauskas,CLE,200810280BOS,"Oct 28, 2008",BOS,15,5,10,10,75.0,79.79,-4.79,5,6,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2570,Kendrick Perkins,BOS,200810280BOS,"Oct 28, 2008",CLE,2,2,0,2,50.0,50.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,Mo Williams,CLE,200810280BOS,"Oct 28, 2008",BOS,12,10,1,11,46.15,57.47,-11.32,5,2,5,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1112,Ben Wallace,CLE,200810280BOS,"Oct 28, 2008",BOS,2,1,0,1,100.0,100.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,Eddie House,BOS,200810280BOS,"Oct 28, 2008",CLE,2,5,0,5,14.29,20.0,-5.71,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,Wally Szczerbiak,CLE,200810280BOS,"Oct 28, 2008",BOS,4,4,2,5,36.36,40.98,-4.62,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2754,Tony Allen,BOS,200810280BOS,"Oct 28, 2008",CLE,11,9,4,10,45.83,51.12,-5.29,5,4,2,0,1,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200789,Daniel Gibson,CLE,200810280BOS,"Oct 28, 2008",BOS,6,8,3,9,28.57,32.19,-3.62,5,2,2,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,Anderson Varejao,CLE,200810280BOS,"Oct 28, 2008",BOS,9,6,5,8,52.94,54.88,-1.94,5,4,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200796,Leon Powe,BOS,200810280BOS,"Oct 28, 2008",CLE,13,7,4,8,72.22,74.2,-1.98,5,6,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2562,Sasha Pavlovic,CLE,200810280BOS,"Oct 28, 2008",BOS,7,6,2,7,43.75,50.87,-7.12,4,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Lorenzen Wright,CLE,200810280BOS,"Oct 28, 2008",BOS,2,3,0,3,33.33,33.33,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201175,Glen Davis,CLE,200810280BOS,"Oct 28, 2008",BOS,2,3,0,3,33.33,33.33,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101106,Andrew Bogut,MIL,200810280CHI,"Oct 28, 2008",CHI,9,4,2,5,90.0,92.21,-2.21,4,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201565,Derrick Rose,CHI,200810280CHI,"Oct 28, 2008",MIL,11,9,7,12,44.0,45.53,-1.53,8,4,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2072,Michael Redd,MIL,200810280CHI,"Oct 28, 2008",CHI,30,19,8,24,55.56,66.61,-11.05,11,12,8,12,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3
2400,Drew Gooden,CHI,200810280CHI,"Oct 28, 2008",MIL,13,7,5,9,68.42,70.65,-2.23,6,6,0,0,2,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,Richard Jefferson,MIL,200810280CHI,"Oct 28, 2008",CHI,15,17,4,19,36.59,39.98,-3.39,14,6,3,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101111,Charlie Villanueva,CHI,200810280CHI,"Oct 28, 2008",MIL,4,5,2,6,33.33,34.01,-0.68,5,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,Luol Deng,CHI,200810280CHI,"Oct 28, 2008",MIL,21,13,6,16,65.62,67.14,-1.52,13,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2557,Luke Ridnour,MIL,200810280CHI,"Oct 28, 2008",CHI,7,7,2,8,38.89,44.42,-5.53,5,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200757,Thabo Sefolosha,CHI,200810280CHI,"Oct 28, 2008",MIL,2,2,0,2,50.0,50.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,Tim Thomas,CHI,200810280CHI,"Oct 28, 2008",MIL,15,10,8,14,53.57,55.47,-1.9,10,10,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2550,Kirk Hinrich,CHI,200810280CHI,"Oct 28, 2008",MIL,15,10,4,12,53.57,63.78,-10.21,6,6,4,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,Malik Allen,MIL,200810280CHI,"Oct 28, 2008",CHI,10,7,0,7,71.43,71.43,0.0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,Luc Mbah a Moute,MIL,200810280CHI,"Oct 28, 2008",CHI,6,7,0,7,42.86,42.86,0.0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
