player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff,total_fgm,total_fg3m,total_ftm
406,Shaquille O'Neal,LAL,49,1289,885,884,1,498,1101,56.81,58.37,-1.56,818,888,54.28,1,0,0.0,160,166,51.88,0,0,,66,166,83.84,0,0,,0,0,,2,2,50.0,0,0,,0,0,,0,0,,54,67,62.04,510,0,269
947,Allen Iverson,PHI,48,1284,1056,857,199,474,1285,46.1,50.77,-4.66,830,700,42.17,195,162,27.69,129,203,78.68,4,7,58.33,27,71,87.65,4,16,100.0,20,15,68.18,2,4,100.0,0,0,,0,0,,0,0,,74,106,71.62,435,58,356
252,Karl Malone,UTA,49,1164,797,796,1,480,1010,56.1,57.73,-1.63,744,682,45.83,1,0,0.0,145,232,80.0,2,6,100.0,52,142,91.03,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,65,100,76.92,393,0,378
949,Shareef Abdur-Rahim,VAN,50,1152,893,857,36,439,1099,50.95,53.03,-2.08,808,652,40.35,36,33,30.56,139,230,82.73,0,0,,49,136,92.52,0,0,,23,20,83.33,0,0,,0,0,,0,0,,0,0,,44,81,92.05,386,11,369
1495,Tim Duncan,SAS,50,1084,845,838,7,358,1012,52.75,54.06,-1.31,812,782,48.15,7,3,14.29,130,179,68.85,0,0,,26,70,89.74,0,0,,0,0,,3,6,100.0,0,0,,0,0,,0,0,,34,44,65.67,418,1,247
56,Gary Payton,SEA,50,1084,923,642,281,276,1048,45.11,51.89,-6.78,615,582,47.32,281,249,29.54,71,102,71.83,0,0,,27,75,92.59,0,0,,2,1,33.33,1,1,50.0,0,0,,0,0,,0,0,,51,74,72.55,401,83,199
686,Antonio McDyess,DEN,50,1061,882,873,9,338,1035,50.26,51.47,-1.21,841,764,45.42,9,3,11.11,115,159,69.13,0,0,,32,83,86.46,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,38,52,68.42,415,1,230
255,Grant Hill,DET,50,1052,802,788,14,378,975,52.71,54.32,-1.62,750,692,46.13,14,0,0.0,131,206,78.63,0,0,,38,97,85.09,0,0,,5,5,100.0,2,2,66.67,0,0,,0,0,,0,0,,35,50,71.43,384,0,284
950,Stephon Marbury,MIN,49,1044,883,686,197,278,1014,46.59,51.92,-5.34,665,582,43.76,197,198,33.5,93,144,77.42,3,8,88.89,21,61,96.83,0,0,,8,7,87.5,0,0,,0,0,,0,0,,0,0,,27,44,81.48,378,66,222
714,Michael Finley,DAL,50,1009,876,740,136,226,984,47.73,51.72,-3.99,726,660,45.45,136,135,33.09,76,125,82.24,0,0,,14,40,95.24,0,0,,4,4,100.0,0,0,,0,0,,0,0,,0,0,,28,45,80.36,389,45,186
