player_id,player_name,team_abbr,game_id,game_date,opponent,pts,fga,fta,scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1b_events,C1b_pts,C2_events,C2_pts,C3_events,C3_pts,C4_events,C4_pts,C5_events,C5_pts,C6a_events,C6a_pts,C6b_events,C6b_pts,C6c_events,C6c_pts,C6d_events,C6d_pts,C6e_events,C6e_pts,C6f_events,C6f_pts
754,Jim Jackson,ATL,200010310ATL,"Oct 31, 2000",CHA,10,20,2,21,23.26,23.95,-0.69,19,8,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,Hanno Mottola,ATL,200010310ATL,"Oct 31, 2000",CHA,10,10,4,12,41.67,42.52,-0.85,10,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1884,Baron Davis,CHA,200010310ATL,"Oct 31, 2000",ATL,20,11,7,14,64.52,71.02,-6.5,8,8,2,6,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1728,Roshown McLeod,ATL,200010310ATL,"Oct 31, 2000",CHA,5,10,2,11,18.52,22.98,-4.46,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
673,Alan Henderson,ATL,200010310ATL,"Oct 31, 2000",CHA,23,11,9,15,74.19,76.87,-2.68,10,16,0,0,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
469,Jamal Mashburn,CHA,200010310ATL,"Oct 31, 2000",ATL,23,16,8,20,51.11,58.91,-7.8,11,12,5,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
922,Elden Campbell,CHA,200010310ATL,"Oct 31, 2000",ATL,13,7,9,11,56.52,59.31,-2.79,6,4,0,0,3,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1891,Jason Terry,ATL,200010310ATL,"Oct 31, 2000",CHA,4,7,0,7,25.0,28.57,-3.57,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,David Wesley,CHA,200010310ATL,"Oct 31, 2000",ATL,17,10,3,11,68.0,75.09,-7.09,7,10,2,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,P.J. Brown,CHA,200010310ATL,"Oct 31, 2000",ATL,14,7,4,9,77.78,79.91,-2.13,7,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1544,Chris Crawford,ATL,200010310ATL,"Oct 31, 2000",CHA,6,8,4,10,30.0,30.74,-0.74,8,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,DerMarr Johnson,ATL,200010310ATL,"Oct 31, 2000",CHA,0,1,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Avery Johnson,ATL,200010310ATL,"Oct 31, 2000",CHA,0,1,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Eldridge Recasner,CHA,200010310ATL,"Oct 31, 2000",ATL,4,4,2,5,40.0,40.98,-0.98,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1683,Larry Robinson,ATL,200010310ATL,"Oct 31, 2000",CHA,21,10,0,10,80.77,105.0,-24.23,4,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Otis Thorpe,CHA,200010310ATL,"Oct 31, 2000",ATL,0,1,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,Eddie Robinson,CHA,200010310ATL,"Oct 31, 2000",ATL,10,5,4,7,71.43,73.96,-2.53,5,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,Matt Maloney,ATL,200010310ATL,"Oct 31, 2000",CHA,3,2,0,2,60.0,75.0,-15.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,Jamaal Magloire,CHA,200010310ATL,"Oct 31, 2000",ATL,4,1,2,2,100.0,106.38,-6.38,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Andre Miller,ATL,200010310ATL,"Oct 31, 2000",CHA,0,1,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Kendall Gill,NJN,200010310NJN,"Oct 31, 2000",CLE,2,10,4,12,8.33,8.5,-0.17,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,Kenyon Martin,CLE,200010310NJN,"Oct 31, 2000",NJN,10,16,2,17,29.41,29.62,-0.21,16,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Lamond Murray,CLE,200010310NJN,"Oct 31, 2000",NJN,17,17,3,18,44.74,46.4,-1.66,15,12,1,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,Evan Eschmeyer,NJN,200010310NJN,"Oct 31, 2000",CLE,1,1,2,2,25.0,26.6,-1.6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Clar. Weatherspoon,CLE,200010310NJN,"Oct 31, 2000",NJN,8,4,6,7,57.14,60.24,-3.1,4,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
950,Stephon Marbury,NJN,200010310NJN,"Oct 31, 2000",CLE,9,17,4,19,20.93,23.99,-3.06,12,6,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,Stephen Jackson,NJN,200010310NJN,"Oct 31, 2000",CLE,15,10,2,11,60.0,68.93,-8.93,7,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1889,Andre Miller,CLE,200010310NJN,"Oct 31, 2000",NJN,8,5,2,6,66.67,68.03,-1.36,5,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,Matt Harpring,CLE,200010310NJN,"Oct 31, 2000",NJN,16,13,2,14,55.17,57.64,-2.47,12,14,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,Zydrunas Ilgauskas,CLE,200010310NJN,"Oct 31, 2000",NJN,0,4,0,4,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Wesley Person,CLE,200010310NJN,"Oct 31, 2000",NJN,6,10,0,10,26.09,30.0,-3.91,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Chris Gatling,CLE,200010310NJN,"Oct 31, 2000",NJN,11,11,9,15,35.48,36.76,-1.28,10,6,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2
1425,Aaron Williams,NJN,200010310NJN,"Oct 31, 2000",CLE,20,13,2,14,71.43,72.05,-0.62,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
271,Johnny Newman,NJN,200010310NJN,"Oct 31, 2000",CLE,12,9,4,11,50.0,55.76,-5.76,7,6,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
428,Sherman Douglas,NJN,200010310NJN,"Oct 31, 2000",CLE,8,6,2,7,57.14,58.14,-1.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
